# FastWindTerrain synthetic terrain -- shape = slope
# generated by tools/make_terrain.py; do not edit by hand
# domain: [0.0, 1000.0] x [0.0, 1000.0] m, 51 x 51 points, dx = 20.0 m, dy = 20.0 m
# params: base=0.0, peak=100.0, sigma=150.0, slope_x=0.1, slope_y=0.0, xc=500.0, xlo=0.0, yc=500.0, ylo=0.0
x,y,z
1000.0000000000,0.0000000000,100.0000000000
0.0000000000,20.0000000000,0.0000000000
20.0000000000,20.0000000000,2.0000000000
40.0000000000,20.0000000000,4.0000000000
60.0000000000,20.0000000000,6.0000000000
80.0000000000,20.0000000000,8.0000000000
100.0000000000,20.0000000000,10.0000000000
120.0000000000,20.0000000000,12.0000000000
140.0000000000,20.0000000000,14.0000000000
160.0000000000,20.0000000000,16.0000000000
180.0000000000,20.0000000000,18.0000000000
200.0000000000,20.0000000000,20.0000000000
220.0000000000,20.0000000000,22.0000000000
240.0000000000,20.0000000000,24.0000000000
260.0000000000,20.0000000000,26.0000000000
280.0000000000,20.0000000000,28.0000000000
300.0000000000,20.0000000000,30.0000000000
320.0000000000,20.0000000000,32.0000000000
340.0000000000,20.0000000000,34.0000000000
360.0000000000,20.0000000000,36.0000000000
380.0000000000,20.0000000000,38.0000000000
400.0000000000,20.0000000000,40.0000000000
420.0000000000,20.0000000000,42.0000000000
440.0000000000,20.0000000000,44.0000000000
460.0000000000,20.0000000000,46.0000000000
480.0000000000,20.0000000000,48.0000000000
500.0000000000,20.0000000000,50.0000000000
520.0000000000,20.0000000000,52.0000000000
540.0000000000,20.0000000000,54.0000000000
560.0000000000,20.0000000000,56.0000000000
580.0000000000,20.0000000000,58.0000000000
600.0000000000,20.0000000000,60.0000000000
620.0000000000,20.0000000000,62.0000000000
640.0000000000,20.0000000000,64.0000000000
660.0000000000,20.0000000000,66.0000000000
680.0000000000,20.0000000000,68.0000000000
700.0000000000,20.0000000000,70.0000000000
720.0000000000,20.0000000000,72.0000000000
740.0000000000,20.0000000000,74.0000000000
760.0000000000,20.0000000000,76.0000000000
780.0000000000,20.0000000000,78.0000000000
800.0000000000,20.0000000000,80.0000000000
820.0000000000,20.0000000000,82.0000000000
840.0000000000,20.0000000000,84.0000000000
860.0000000000,20.0000000000,86.0000000000
880.0000000000,20.0000000000,88.0000000000
900.0000000000,20.0000000000,90.0000000000
920.0000000000,20.0000000000,92.0000000000
940.0000000000,20.0000000000,94.0000000000
960.0000000000,20.0000000000,96.0000000000
980.0000000000,20.0000000000,98.0000000000
1000.0000000000,20.0000000000,100.0000000000
0.0000000000,40.0000000000,0.0000000000
20.0000000000,40.0000000000,2.0000000000
40.0000000000,40.0000000000,4.0000000000
60.0000000000,40.0000000000,6.0000000000
80.0000000000,40.0000000000,8.0000000000
100.0000000000,40.0000000000,10.0000000000
120.0000000000,40.0000000000,12.0000000000
140.0000000000,40.0000000000,14.0000000000
160.0000000000,40.0000000000,16.0000000000
180.0000000000,40.0000000000,18.0000000000
200.0000000000,40.0000000000,20.0000000000
220.0000000000,40.0000000000,22.0000000000
240.0000000000,40.0000000000,24.0000000000
260.0000000000,40.0000000000,26.0000000000
280.0000000000,40.0000000000,28.0000000000
300.0000000000,40.0000000000,30.0000000000
320.0000000000,40.0000000000,32.0000000000
340.0000000000,40.0000000000,34.0000000000
360.0000000000,40.0000000000,36.0000000000
380.0000000000,40.0000000000,38.0000000000
400.0000000000,40.0000000000,40.0000000000
420.0000000000,40.0000000000,42.0000000000
440.0000000000,40.0000000000,44.0000000000
460.0000000000,40.0000000000,46.0000000000
480.0000000000,40.0000000000,48.0000000000
500.0000000000,40.0000000000,50.0000000000
520.0000000000,40.0000000000,52.0000000000
540.0000000000,40.0000000000,54.0000000000
560.0000000000,40.0000000000,56.0000000000
580.0000000000,40.0000000000,58.0000000000
600.0000000000,40.0000000000,60.0000000000
620.0000000000,40.0000000000,62.0000000000
640.0000000000,40.0000000000,64.0000000000
660.0000000000,40.0000000000,66.0000000000
680.0000000000,40.0000000000,68.0000000000
700.0000000000,40.0000000000,70.0000000000
720.0000000000,40.0000000000,72.0000000000
740.0000000000,40.0000000000,74.0000000000
760.0000000000,40.0000000000,76.0000000000
780.0000000000,40.0000000000,78.0000000000
800.0000000000,40.0000000000,80.0000000000
820.0000000000,40.0000000000,82.0000000000
840.0000000000,40.0000000000,84.0000000000
860.0000000000,40.0000000000,86.0000000000
880.0000000000,40.0000000000,88.0000000000
900.0000000000,40.0000000000,90.0000000000
920.0000000000,40.0000000000,92.0000000000
940.0000000000,40.0000000000,94.0000000000
960.0000000000,40.0000000000,96.0000000000
980.0000000000,40.0000000000,98.0000000000
1000.0000000000,40.0000000000,100.0000000000
0.0000000000,60.0000000000,0.0000000000
20.0000000000,60.0000000000,2.0000000000
40.0000000000,60.0000000000,4.0000000000
60.0000000000,60.0000000000,6.0000000000
80.0000000000,60.0000000000,8.0000000000
100.0000000000,60.0000000000,10.0000000000
120.0000000000,60.0000000000,12.0000000000
140.0000000000,60.0000000000,14.0000000000
160.0000000000,60.0000000000,16.0000000000
180.0000000000,60.0000000000,18.0000000000
200.0000000000,60.0000000000,20.0000000000
220.0000000000,60.0000000000,22.0000000000
240.0000000000,60.0000000000,24.0000000000
260.0000000000,60.0000000000,26.0000000000
280.0000000000,60.0000000000,28.0000000000
300.0000000000,60.0000000000,30.0000000000
320.0000000000,60.0000000000,32.0000000000
340.0000000000,60.0000000000,34.0000000000
360.0000000000,60.0000000000,36.0000000000
380.0000000000,60.0000000000,38.0000000000
400.0000000000,60.0000000000,40.0000000000
420.0000000000,60.0000000000,42.0000000000
440.0000000000,60.0000000000,44.0000000000
460.0000000000,60.0000000000,46.0000000000
480.0000000000,60.0000000000,48.0000000000
500.0000000000,60.0000000000,50.0000000000
520.0000000000,60.0000000000,52.0000000000
540.0000000000,60.0000000000,54.0000000000
560.0000000000,60.0000000000,56.0000000000
580.0000000000,60.0000000000,58.0000000000
600.0000000000,60.0000000000,60.0000000000
620.0000000000,60.0000000000,62.0000000000
640.0000000000,60.0000000000,64.0000000000
660.0000000000,60.0000000000,66.0000000000
680.0000000000,60.0000000000,68.0000000000
700.0000000000,60.0000000000,70.0000000000
720.0000000000,60.0000000000,72.0000000000
740.0000000000,60.0000000000,74.0000000000
760.0000000000,60.0000000000,76.0000000000
780.0000000000,60.0000000000,78.0000000000
800.0000000000,60.0000000000,80.0000000000
820.0000000000,60.0000000000,82.0000000000
840.0000000000,60.0000000000,84.0000000000
860.0000000000,60.0000000000,86.0000000000
880.0000000000,60.0000000000,88.0000000000
900.0000000000,60.0000000000,90.0000000000
920.0000000000,60.0000000000,92.0000000000
940.0000000000,60.0000000000,94.0000000000
960.0000000000,60.0000000000,96.0000000000
980.0000000000,60.0000000000,98.0000000000
1000.0000000000,60.0000000000,100.0000000000
0.0000000000,80.0000000000,0.0000000000
20.0000000000,80.0000000000,2.0000000000
40.0000000000,80.0000000000,4.0000000000
60.0000000000,80.0000000000,6.0000000000
80.0000000000,80.0000000000,8.0000000000
100.0000000000,80.0000000000,10.0000000000
120.0000000000,80.0000000000,12.0000000000
140.0000000000,80.0000000000,14.0000000000
160.0000000000,80.0000000000,16.0000000000
180.0000000000,80.0000000000,18.0000000000
200.0000000000,80.0000000000,20.0000000000
220.0000000000,80.0000000000,22.0000000000
240.0000000000,80.0000000000,24.0000000000
260.0000000000,80.0000000000,26.0000000000
280.0000000000,80.0000000000,28.0000000000
300.0000000000,80.0000000000,30.0000000000
320.0000000000,80.0000000000,32.0000000000
340.0000000000,80.0000000000,34.0000000000
360.0000000000,80.0000000000,36.0000000000
380.0000000000,80.0000000000,38.0000000000
400.0000000000,80.0000000000,40.0000000000
420.0000000000,80.0000000000,42.0000000000
440.0000000000,80.0000000000,44.0000000000
460.0000000000,80.0000000000,46.0000000000
480.0000000000,80.0000000000,48.0000000000
500.0000000000,80.0000000000,50.0000000000
520.0000000000,80.0000000000,52.0000000000
540.0000000000,80.0000000000,54.0000000000
560.0000000000,80.0000000000,56.0000000000
580.0000000000,80.0000000000,58.0000000000
600.0000000000,80.0000000000,60.0000000000
620.0000000000,80.0000000000,62.0000000000
640.0000000000,80.0000000000,64.0000000000
660.0000000000,80.0000000000,66.0000000000
680.0000000000,80.0000000000,68.0000000000
700.0000000000,80.0000000000,70.0000000000
720.0000000000,80.0000000000,72.0000000000
740.0000000000,80.0000000000,74.0000000000
760.0000000000,80.0000000000,76.0000000000
780.0000000000,80.0000000000,78.0000000000
800.0000000000,80.0000000000,80.0000000000
820.0000000000,80.0000000000,82.0000000000
840.0000000000,80.0000000000,84.0000000000
860.0000000000,80.0000000000,86.0000000000
880.0000000000,80.0000000000,88.0000000000
900.0000000000,80.0000000000,90.0000000000
920.0000000000,80.0000000000,92.0000000000
940.0000000000,80.0000000000,94.0000000000
960.0000000000,80.0000000000,96.0000000000
980.0000000000,80.0000000000,98.0000000000
1000.0000000000,80.0000000000,100.0000000000
0.0000000000,100.0000000000,0.0000000000
20.0000000000,100.0000000000,2.0000000000
40.0000000000,100.0000000000,4.0000000000
60.0000000000,100.0000000000,6.0000000000
80.0000000000,100.0000000000,8.0000000000
100.0000000000,100.0000000000,10.0000000000
120.0000000000,100.0000000000,12.0000000000
140.0000000000,100.0000000000,14.0000000000
160.0000000000,100.0000000000,16.0000000000
180.0000000000,100.0000000000,18.0000000000
200.0000000000,100.0000000000,20.0000000000
220.0000000000,100.0000000000,22.0000000000
240.0000000000,100.0000000000,24.0000000000
260.0000000000,100.0000000000,26.0000000000
280.0000000000,100.0000000000,28.0000000000
300.0000000000,100.0000000000,30.0000000000
320.0000000000,100.0000000000,32.0000000000
340.0000000000,100.0000000000,34.0000000000
360.0000000000,100.0000000000,36.0000000000
380.0000000000,100.0000000000,38.0000000000
400.0000000000,100.0000000000,40.0000000000
420.0000000000,100.0000000000,42.0000000000
440.0000000000,100.0000000000,44.0000000000
460.0000000000,100.0000000000,46.0000000000
480.0000000000,100.0000000000,48.0000000000
500.0000000000,100.0000000000,50.0000000000
520.0000000000,100.0000000000,52.0000000000
540.0000000000,100.0000000000,54.0000000000
560.0000000000,100.0000000000,56.0000000000
580.0000000000,100.0000000000,58.0000000000
600.0000000000,100.0000000000,60.0000000000
620.0000000000,100.0000000000,62.0000000000
640.0000000000,100.0000000000,64.0000000000
660.0000000000,100.0000000000,66.0000000000
680.0000000000,100.0000000000,68.0000000000
700.0000000000,100.0000000000,70.0000000000
720.0000000000,100.0000000000,72.0000000000
740.0000000000,100.0000000000,74.0000000000
760.0000000000,100.0000000000,76.0000000000
780.0000000000,100.0000000000,78.0000000000
800.0000000000,100.0000000000,80.0000000000
820.0000000000,100.0000000000,82.0000000000
840.0000000000,100.0000000000,84.0000000000
860.0000000000,100.0000000000,86.0000000000
880.0000000000,100.0000000000,88.0000000000
900.0000000000,100.0000000000,90.0000000000
920.0000000000,100.0000000000,92.0000000000
940.0000000000,100.0000000000,94.0000000000
960.0000000000,100.0000000000,96.0000000000
980.0000000000,100.0000000000,98.0000000000
1000.0000000000,100.0000000000,100.0000000000
0.0000000000,120.0000000000,0.0000000000
20.0000000000,120.0000000000,2.0000000000
40.0000000000,120.0000000000,4.0000000000
60.0000000000,120.0000000000,6.0000000000
80.0000000000,120.0000000000,8.0000000000
100.0000000000,120.0000000000,10.0000000000
120.0000000000,120.0000000000,12.0000000000
140.0000000000,120.0000000000,14.0000000000
160.0000000000,120.0000000000,16.0000000000
180.0000000000,120.0000000000,18.0000000000
200.0000000000,120.0000000000,20.0000000000
220.0000000000,120.0000000000,22.0000000000
240.0000000000,120.0000000000,24.0000000000
260.0000000000,120.0000000000,26.0000000000
280.0000000000,120.0000000000,28.0000000000
300.0000000000,120.0000000000,30.0000000000
320.0000000000,120.0000000000,32.0000000000
340.0000000000,120.0000000000,34.0000000000
360.0000000000,120.0000000000,36.0000000000
380.0000000000,120.0000000000,38.0000000000
400.0000000000,120.0000000000,40.0000000000
420.0000000000,120.0000000000,42.0000000000
440.0000000000,120.0000000000,44.0000000000
460.0000000000,120.0000000000,46.0000000000
480.0000000000,120.0000000000,48.0000000000
500.0000000000,120.0000000000,50.0000000000
520.0000000000,120.0000000000,52.0000000000
540.0000000000,120.0000000000,54.0000000000
560.0000000000,120.0000000000,56.0000000000
580.0000000000,120.0000000000,58.0000000000
600.0000000000,120.0000000000,60.0000000000
620.0000000000,120.0000000000,62.0000000000
640.0000000000,120.0000000000,64.0000000000
660.0000000000,120.0000000000,66.0000000000
680.0000000000,120.0000000000,68.0000000000
700.0000000000,120.0000000000,70.0000000000
720.0000000000,120.0000000000,72.0000000000
740.0000000000,120.0000000000,74.0000000000
760.0000000000,120.0000000000,76.0000000000
780.0000000000,120.0000000000,78.0000000000
800.0000000000,120.0000000000,80.0000000000
820.0000000000,120.0000000000,82.0000000000
840.0000000000,120.0000000000,84.0000000000
860.0000000000,120.0000000000,86.0000000000
880.0000000000,120.0000000000,88.0000000000
900.0000000000,120.0000000000,90.0000000000
920.0000000000,120.0000000000,92.0000000000
940.0000000000,120.0000000000,94.0000000000
960.0000000000,120.0000000000,96.0000000000
980.0000000000,120.0000000000,98.0000000000
1000.0000000000,120.0000000000,100.0000000000
0.0000000000,140.0000000000,0.0000000000
20.0000000000,140.0000000000,2.0000000000
40.0000000000,140.0000000000,4.0000000000
60.0000000000,140.0000000000,6.0000000000
80.0000000000,140.0000000000,8.0000000000
100.0000000000,140.0000000000,10.0000000000
120.0000000000,140.0000000000,12.0000000000
140.0000000000,140.0000000000,14.0000000000
160.0000000000,140.0000000000,16.0000000000
180.0000000000,140.0000000000,18.0000000000
200.0000000000,140.0000000000,20.0000000000
220.0000000000,140.0000000000,22.0000000000
240.0000000000,140.0000000000,24.0000000000
260.0000000000,140.0000000000,26.0000000000
280.0000000000,140.0000000000,28.0000000000
300.0000000000,140.0000000000,30.0000000000
320.0000000000,140.0000000000,32.0000000000
340.0000000000,140.0000000000,34.0000000000
360.0000000000,140.0000000000,36.0000000000
380.0000000000,140.0000000000,38.0000000000
400.0000000000,140.0000000000,40.0000000000
420.0000000000,140.0000000000,42.0000000000
440.0000000000,140.0000000000,44.0000000000
460.0000000000,140.0000000000,46.0000000000
480.0000000000,140.0000000000,48.0000000000
500.0000000000,140.0000000000,50.0000000000
520.0000000000,140.0000000000,52.0000000000
540.0000000000,140.0000000000,54.0000000000
560.0000000000,140.0000000000,56.0000000000
580.0000000000,140.0000000000,58.0000000000
600.0000000000,140.0000000000,60.0000000000
620.0000000000,140.0000000000,62.0000000000
640.0000000000,140.0000000000,64.0000000000
660.0000000000,140.0000000000,66.0000000000
680.0000000000,140.0000000000,68.0000000000
700.0000000000,140.0000000000,70.0000000000
720.0000000000,140.0000000000,72.0000000000
740.0000000000,140.0000000000,74.0000000000
760.0000000000,140.0000000000,76.0000000000
780.0000000000,140.0000000000,78.0000000000
800.0000000000,140.0000000000,80.0000000000
820.0000000000,140.0000000000,82.0000000000
840.0000000000,140.0000000000,84.0000000000
860.0000000000,140.0000000000,86.0000000000
880.0000000000,140.0000000000,88.0000000000
900.0000000000,140.0000000000,90.0000000000
920.0000000000,140.0000000000,92.0000000000
940.0000000000,140.0000000000,94.0000000000
960.0000000000,140.0000000000,96.0000000000
980.0000000000,140.0000000000,98.0000000000
1000.0000000000,140.0000000000,100.0000000000
0.0000000000,160.0000000000,0.0000000000
20.0000000000,160.0000000000,2.0000000000
40.0000000000,160.0000000000,4.0000000000
60.0000000000,160.0000000000,6.0000000000
80.0000000000,160.0000000000,8.0000000000
100.0000000000,160.0000000000,10.0000000000
120.0000000000,160.0000000000,12.0000000000
140.0000000000,160.0000000000,14.0000000000
160.0000000000,160.0000000000,16.0000000000
180.0000000000,160.0000000000,18.0000000000
200.0000000000,160.0000000000,20.0000000000
220.0000000000,160.0000000000,22.0000000000
240.0000000000,160.0000000000,24.0000000000
260.0000000000,160.0000000000,26.0000000000
280.0000000000,160.0000000000,28.0000000000
300.0000000000,160.0000000000,30.0000000000
320.0000000000,160.0000000000,32.0000000000
340.0000000000,160.0000000000,34.0000000000
360.0000000000,160.0000000000,36.0000000000
380.0000000000,160.0000000000,38.0000000000
400.0000000000,160.0000000000,40.0000000000
420.0000000000,160.0000000000,42.0000000000
440.0000000000,160.0000000000,44.0000000000
460.0000000000,160.0000000000,46.0000000000
480.0000000000,160.0000000000,48.0000000000
500.0000000000,160.0000000000,50.0000000000
520.0000000000,160.0000000000,52.0000000000
540.0000000000,160.0000000000,54.0000000000
560.0000000000,160.0000000000,56.0000000000
580.0000000000,160.0000000000,58.0000000000
600.0000000000,160.0000000000,60.0000000000
620.0000000000,160.0000000000,62.0000000000
640.0000000000,160.0000000000,64.0000000000
660.0000000000,160.0000000000,66.0000000000
680.0000000000,160.0000000000,68.0000000000
700.0000000000,160.0000000000,70.0000000000
720.0000000000,160.0000000000,72.0000000000
740.0000000000,160.0000000000,74.0000000000
760.0000000000,160.0000000000,76.0000000000
780.0000000000,160.0000000000,78.0000000000
800.0000000000,160.0000000000,80.0000000000
820.0000000000,160.0000000000,82.0000000000
840.0000000000,160.0000000000,84.0000000000
860.0000000000,160.0000000000,86.0000000000
880.0000000000,160.0000000000,88.0000000000
900.0000000000,160.0000000000,90.0000000000
920.0000000000,160.0000000000,92.0000000000
940.0000000000,160.0000000000,94.0000000000
960.0000000000,160.0000000000,96.0000000000
980.0000000000,160.0000000000,98.0000000000
1000.0000000000,160.0000000000,100.0000000000
0.0000000000,180.0000000000,0.0000000000
20.0000000000,180.0000000000,2.0000000000
40.0000000000,180.0000000000,4.0000000000
60.0000000000,180.0000000000,6.0000000000
80.0000000000,180.0000000000,8.0000000000
100.0000000000,180.0000000000,10.0000000000
120.0000000000,180.0000000000,12.0000000000
140.0000000000,180.0000000000,14.0000000000
160.0000000000,180.0000000000,16.0000000000
180.0000000000,180.0000000000,18.0000000000
200.0000000000,180.0000000000,20.0000000000
220.0000000000,180.0000000000,22.0000000000
240.0000000000,180.0000000000,24.0000000000
260.0000000000,180.0000000000,26.0000000000
280.0000000000,180.0000000000,28.0000000000
300.0000000000,180.0000000000,30.0000000000
320.0000000000,180.0000000000,32.0000000000
340.0000000000,180.0000000000,34.0000000000
360.0000000000,180.0000000000,36.0000000000
380.0000000000,180.0000000000,38.0000000000
400.0000000000,180.0000000000,40.0000000000
420.0000000000,180.0000000000,42.0000000000
440.0000000000,180.0000000000,44.0000000000
460.0000000000,180.0000000000,46.0000000000
480.0000000000,180.0000000000,48.0000000000
500.0000000000,180.0000000000,50.0000000000
520.0000000000,180.0000000000,52.0000000000
540.0000000000,180.0000000000,54.0000000000
560.0000000000,180.0000000000,56.0000000000
580.0000000000,180.0000000000,58.0000000000
600.0000000000,180.0000000000,60.0000000000
620.0000000000,180.0000000000,62.0000000000
640.0000000000,180.0000000000,64.0000000000
660.0000000000,180.0000000000,66.0000000000
680.0000000000,180.0000000000,68.0000000000
700.0000000000,180.0000000000,70.0000000000
720.0000000000,180.0000000000,72.0000000000
740.0000000000,180.0000000000,74.0000000000
760.0000000000,180.0000000000,76.0000000000
780.0000000000,180.0000000000,78.0000000000
800.0000000000,180.0000000000,80.0000000000
820.0000000000,180.0000000000,82.0000000000
840.0000000000,180.0000000000,84.0000000000
860.0000000000,180.0000000000,86.0000000000
880.0000000000,180.0000000000,88.0000000000
900.0000000000,180.0000000000,90.0000000000
920.0000000000,180.0000000000,92.0000000000
940.0000000000,180.0000000000,94.0000000000
960.0000000000,180.0000000000,96.0000000000
980.0000000000,180.0000000000,98.0000000000
1000.0000000000,180.0000000000,100.0000000000
0.0000000000,200.0000000000,0.0000000000
20.0000000000,200.0000000000,2.0000000000
40.0000000000,200.0000000000,4.0000000000
60.0000000000,200.0000000000,6.0000000000
80.0000000000,200.0000000000,8.0000000000
100.0000000000,200.0000000000,10.0000000000
120.0000000000,200.0000000000,12.0000000000
140.0000000000,200.0000000000,14.0000000000
160.0000000000,200.0000000000,16.0000000000
180.0000000000,200.0000000000,18.0000000000
200.0000000000,200.0000000000,20.0000000000
220.0000000000,200.0000000000,22.0000000000
240.0000000000,200.0000000000,24.0000000000
260.0000000000,200.0000000000,26.0000000000
280.0000000000,200.0000000000,28.0000000000
300.0000000000,200.0000000000,30.0000000000
320.0000000000,200.0000000000,32.0000000000
340.0000000000,200.0000000000,34.0000000000
360.0000000000,200.0000000000,36.0000000000
380.0000000000,200.0000000000,38.0000000000
400.0000000000,200.0000000000,40.0000000000
420.0000000000,200.0000000000,42.0000000000
440.0000000000,200.0000000000,44.0000000000
460.0000000000,200.0000000000,46.0000000000
480.0000000000,200.0000000000,48.0000000000
500.0000000000,200.0000000000,50.0000000000
520.0000000000,200.0000000000,52.0000000000
540.0000000000,200.0000000000,54.0000000000
560.0000000000,200.0000000000,56.0000000000
580.0000000000,200.0000000000,58.0000000000
600.0000000000,200.0000000000,60.0000000000
620.0000000000,200.0000000000,62.0000000000
640.0000000000,200.0000000000,64.0000000000
660.0000000000,200.0000000000,66.0000000000
680.0000000000,200.0000000000,68.0000000000
700.0000000000,200.0000000000,70.0000000000
720.0000000000,200.0000000000,72.0000000000
740.0000000000,200.0000000000,74.0000000000
760.0000000000,200.0000000000,76.0000000000
780.0000000000,200.0000000000,78.0000000000
800.0000000000,200.0000000000,80.0000000000
820.0000000000,200.0000000000,82.0000000000
840.0000000000,200.0000000000,84.0000000000
860.0000000000,200.0000000000,86.0000000000
880.0000000000,200.0000000000,88.0000000000
900.0000000000,200.0000000000,90.0000000000
920.0000000000,200.0000000000,92.0000000000
940.0000000000,200.0000000000,94.0000000000
960.0000000000,200.0000000000,96.0000000000
980.0000000000,200.0000000000,98.0000000000
1000.0000000000,200.0000000000,100.0000000000
0.0000000000,220.0000000000,0.0000000000
20.0000000000,220.0000000000,2.0000000000
40.0000000000,220.0000000000,4.0000000000
60.0000000000,220.0000000000,6.0000000000
80.0000000000,220.0000000000,8.0000000000
100.0000000000,220.0000000000,10.0000000000
120.0000000000,220.0000000000,12.0000000000
140.0000000000,220.0000000000,14.0000000000
160.0000000000,220.0000000000,16.0000000000
180.0000000000,220.0000000000,18.0000000000
200.0000000000,220.0000000000,20.0000000000
220.0000000000,220.0000000000,22.0000000000
240.0000000000,220.0000000000,24.0000000000
260.0000000000,220.0000000000,26.0000000000
280.0000000000,220.0000000000,28.0000000000
300.0000000000,220.0000000000,30.0000000000
320.0000000000,220.0000000000,32.0000000000
340.0000000000,220.0000000000,34.0000000000
360.0000000000,220.0000000000,36.0000000000
380.0000000000,220.0000000000,38.0000000000
400.0000000000,220.0000000000,40.0000000000
420.0000000000,220.0000000000,42.0000000000
440.0000000000,220.0000000000,44.0000000000
460.0000000000,220.0000000000,46.0000000000
480.0000000000,220.0000000000,48.0000000000
500.0000000000,220.0000000000,50.0000000000
520.0000000000,220.0000000000,52.0000000000
540.0000000000,220.0000000000,54.0000000000
560.0000000000,220.0000000000,56.0000000000
580.0000000000,220.0000000000,58.0000000000
600.0000000000,220.0000000000,60.0000000000
620.0000000000,220.0000000000,62.0000000000
640.0000000000,220.0000000000,64.0000000000
660.0000000000,220.0000000000,66.0000000000
680.0000000000,220.0000000000,68.0000000000
700.0000000000,220.0000000000,70.0000000000
720.0000000000,220.0000000000,72.0000000000
740.0000000000,220.0000000000,74.0000000000
760.0000000000,220.0000000000,76.0000000000
780.0000000000,220.0000000000,78.0000000000
800.0000000000,220.0000000000,80.0000000000
820.0000000000,220.0000000000,82.0000000000
840.0000000000,220.0000000000,84.0000000000
860.0000000000,220.0000000000,86.0000000000
880.0000000000,220.0000000000,88.0000000000
900.0000000000,220.0000000000,90.0000000000
920.0000000000,220.0000000000,92.0000000000
940.0000000000,220.0000000000,94.0000000000
960.0000000000,220.0000000000,96.0000000000
980.0000000000,220.0000000000,98.0000000000
1000.0000000000,220.0000000000,100.0000000000
0.0000000000,240.0000000000,0.0000000000
20.0000000000,240.0000000000,2.0000000000
40.0000000000,240.0000000000,4.0000000000
60.0000000000,240.0000000000,6.0000000000
80.0000000000,240.0000000000,8.0000000000
100.0000000000,240.0000000000,10.0000000000
120.0000000000,240.0000000000,12.0000000000
140.0000000000,240.0000000000,14.0000000000
160.0000000000,240.0000000000,16.0000000000
180.0000000000,240.0000000000,18.0000000000
200.0000000000,240.0000000000,20.0000000000
220.0000000000,240.0000000000,22.0000000000
240.0000000000,240.0000000000,24.0000000000
260.0000000000,240.0000000000,26.0000000000
280.0000000000,240.0000000000,28.0000000000
300.0000000000,240.0000000000,30.0000000000
320.0000000000,240.0000000000,32.0000000000
340.0000000000,240.0000000000,34.0000000000
360.0000000000,240.0000000000,36.0000000000
380.0000000000,240.0000000000,38.0000000000
400.0000000000,240.0000000000,40.0000000000
420.0000000000,240.0000000000,42.0000000000
440.0000000000,240.0000000000,44.0000000000
460.0000000000,240.0000000000,46.0000000000
480.0000000000,240.0000000000,48.0000000000
500.0000000000,240.0000000000,50.0000000000
520.0000000000,240.0000000000,52.0000000000
540.0000000000,240.0000000000,54.0000000000
560.0000000000,240.0000000000,56.0000000000
580.0000000000,240.0000000000,58.0000000000
600.0000000000,240.0000000000,60.0000000000
620.0000000000,240.0000000000,62.0000000000
640.0000000000,240.0000000000,64.0000000000
660.0000000000,240.0000000000,66.0000000000
680.0000000000,240.0000000000,68.0000000000
700.0000000000,240.0000000000,70.0000000000
